id_venda;data_venda;nome_vendedor;nome_comprador;meio_pagamento;quantidade;preco_unitario;valor_total;local_empresa;produto;codigo_produto;segmento_produto
372;02/02/2023;Dra. Ester Ferreira;Thomas Pimenta;Pix;2;368,16;736,32;Belo Horizonte;Fone de Ouvido;PROD008;Informática
373;15/06/2023;Alícia Cassiano;Dr. Ryan Cirino;Pix;7;414,18;2899,26;Belo Horizonte;Fone de Ouvido;PROD008;Informática
374;24/01/2023;Maria Luísa Almeida;Dra. Liz da Costa;Dinheiro;10;427,69;4276,9;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
375;22/08/2023;Emanuelly Costa;Thiago Souza;Pix;1;70,88;70,88;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
376;21/05/2023;Maria Luísa Almeida;Ian da Cunha;Boleto;3;442,25;1326,75;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
377;22/07/2023;Alícia Cassiano;Miguel Leão;Pix;5;50,39;251,95;Belo Horizonte;TV 4K;PROD003;Eletrônicos
378;20/04/2023;José Pedro Guerra;Gael Souza;Pix;7;331,19;2318,33;Belo Horizonte;Notebook;PROD002;Eletrônicos
379;05/01/2023;Igor Alves;Bárbara Macedo;Dinheiro;10;120,83;1208,3;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
380;15/02/2023;Maria Luísa Almeida;Ana Nascimento;Boleto;3;244,07;732,21;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
381;10/03/2023;Alice Araújo;Gael Souza;Cartão;6;441,68;2650,08;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
382;20/04/2023;Alice Araújo;Guilherme Rios;Dinheiro;10;328,51;3285,1;Belo Horizonte;Fone de Ouvido;PROD008;Informática
383;05/03/2023;Srta. Jade Silva;Miguel Leão;Dinheiro;4;52,48;209,92;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
384;07/05/2023;Alícia Cassiano;Ian da Cunha;Cartão;6;481,99;2891,94;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
385;20/12/2023;Emanuelly Costa;Maria Julia Mendonça;Boleto;4;281,16;1124,64;Belo Horizonte;Micro-ondas;PROD010;Informática
386;20/07/2023;Alícia Cassiano;Ian da Cunha;Cartão;4;263,7;1054,8;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
387;13/09/2023;Srta. Jade Silva;Gael Souza;Cartão;4;252,49;1009,96;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
388;19/10/2023;Dr. Erick Leão;Yan Gomes;Pix;6;467,62;2805,72;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
389;28/10/2023;Maria Luísa Almeida;Lorenzo Silva;Boleto;8;477,68;3821,44;Belo Horizonte;Notebook;PROD002;Eletrônicos
390;17/09/2023;Alícia Cassiano;Dra. Liz da Costa;Dinheiro;4;29,52;118,08;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
391;23/05/2023;Maria Luísa Almeida;Ísis Dias;Cartão;7;353,89;2477,23;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
392;20/07/2023;Srta. Jade Silva;Dra. Liz da Costa;Cartão;9;461,25;4151,25;Belo Horizonte;TV 4K;PROD003;Informática
393;06/05/2023;Maria Luísa Almeida;Thiago Souza;Cartão;5;352,35;1761,75;Belo Horizonte;Geladeira;PROD004;Eletrônicos
394;08/12/2023;Alice Araújo;Bárbara Macedo;Cartão;8;310,03;2480,24;Belo Horizonte;Smartphone;PROD001;Informática
395;27/06/2023;Dra. Ester Ferreira;Rebeca Lopes;Boleto;3;353,73;1061,19;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
396;16/01/2023;Igor Alves;Thiago Souza;Boleto;3;192,22;576,66;Belo Horizonte;Fogão;PROD005;Eletrônicos
397;12/09/2023;José Pedro Guerra;Murilo Cavalcanti;Boleto;9;41,3;371,7;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
398;08/07/2023;Alice Araújo;Sra. Marina Farias;Cartão;1;254,81;254,81;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
399;18/09/2023;Emanuelly Costa;Liz Macedo;Cartão;10;340,32;3403,2;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
400;18/03/2023;Alice Araújo;Liz Macedo;Dinheiro;4;32,53;130,12;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
401;19/05/2023;Maria Luísa Almeida;Laura Santos;Boleto;4;167,68;670,72;Belo Horizonte;Câmera DSLR;PROD007;Informática
402;25/04/2023;Dra. Ester Ferreira;Liz Macedo;Dinheiro;2;256;512;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
403;17/06/2023;Maria Luísa Almeida;Elisa Rios;Dinheiro;2;439,73;879,46;Belo Horizonte;Fogão;PROD005;Informática
404;15/11/2023;Dante Vasconcelos;Luiz Fernando Freitas;Boleto;1;190,77;190,77;Belo Horizonte;Fogão;PROD005;Informática
405;19/03/2023;Emanuelly Costa;Guilherme Rios;Cartão;10;486,21;4862,1;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
406;01/01/2023;Dr. Erick Leão;Bianca Aparecida;Boleto;4;275,36;1101,44;Belo Horizonte;Smartphone;PROD001;Informática
407;09/09/2023;Emanuelly Costa;Maria Sophia Pimenta;Boleto;2;110,55;221,1;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
408;25/12/2023;Igor Alves;Luiz Fernando Freitas;Cartão;2;31,51;63,02;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
409;08/02/2023;Srta. Jade Silva;Laura Santos;Cartão;10;56,83;568,3;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
410;30/05/2023;Alícia Cassiano;Alana Oliveira;Dinheiro;7;334,6;2342,2;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
411;08/02/2023;Dante Vasconcelos;Srta. Eloá Rocha;Cartão;6;165,85;995,1;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
412;10/06/2023;Dr. Erick Leão;Bárbara Macedo;Boleto;3;61,77;185,31;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
413;03/03/2023;Maria Luísa Almeida;Dra. Luna Ferreira;Boleto;4;231,44;925,76;Belo Horizonte;Fone de Ouvido;PROD008;Informática
414;16/02/2023;Dante Vasconcelos;Stella da Rosa;Dinheiro;10;29,76;297,6;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
415;31/03/2023;Emanuelly Costa;Thomas Pimenta;Dinheiro;9;33,99;305,91;Belo Horizonte;Fogão;PROD005;Informática
416;25/08/2023;Maria Luísa Almeida;Srta. Eloá Rocha;Cartão;9;376,56;3389,04;Belo Horizonte;Geladeira;PROD004;Eletrônicos
417;12/04/2023;Dr. Erick Leão;Yan Gomes;Cartão;1;40,22;40,22;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
418;03/02/2023;Dante Vasconcelos;Ian da Cunha;Dinheiro;10;297,2;2972;Belo Horizonte;Notebook;PROD002;Eletrônicos
419;22/01/2023;José Pedro Guerra;Otto Fonseca;Pix;3;55,07;165,21;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
420;16/01/2023;Dr. Erick Leão;Vinícius Moreira;Dinheiro;10;222,25;2222,5;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
421;24/05/2023;José Pedro Guerra;Maria Sophia Pimenta;Cartão;3;183,43;550,29;Belo Horizonte;TV 4K;PROD003;Informática
422;13/09/2023;Dr. Erick Leão;Elisa Rios;Dinheiro;10;313,4;3134;Belo Horizonte;Geladeira;PROD004;Informática
423;03/08/2023;Dante Vasconcelos;Ian da Cunha;Pix;1;52,98;52,98;Belo Horizonte;Câmera DSLR;PROD007;Eletrodomésticos
424;03/09/2023;Dra. Ester Ferreira;João Miguel Castro;Boleto;9;399,47;3595,23;Belo Horizonte;Câmera DSLR;PROD007;Informática
425;03/04/2023;Emanuelly Costa;Alana Oliveira;Pix;10;256,17;2561,7;Belo Horizonte;Câmera DSLR;PROD007;Informática
426;30/08/2023;Dra. Ester Ferreira;Stella da Rosa;Pix;1;448,92;448,92;Belo Horizonte;Fogão;PROD005;Eletrônicos
427;01/10/2023;Emanuelly Costa;Sr. Benicio Câmara;Pix;3;59,07;177,21;Belo Horizonte;Geladeira;PROD004;Informática
428;30/03/2023;Alice Araújo;Maria Laura Aparecida;Boleto;10;424,79;4247,9;Belo Horizonte;Câmera DSLR;PROD007;Informática
429;18/10/2023;Srta. Jade Silva;Maria Sophia Pimenta;Pix;6;457,85;2747,1;Belo Horizonte;Smartphone;PROD001;Informática
430;20/01/2023;Maria Luísa Almeida;Otto Fonseca;Pix;8;275,64;2205,12;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
431;01/01/2023;Igor Alves;Letícia Gomes;Pix;10;117,22;1172,2;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
432;31/01/2023;Emanuelly Costa;Maria Sophia Pimenta;Pix;3;176,97;530,91;Belo Horizonte;TV 4K;PROD003;Informática
433;11/07/2023;Dr. Erick Leão;José Pedro da Rocha;Cartão;2;424,78;849,56;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
434;12/08/2023;José Pedro Guerra;Ian da Cunha;Boleto;6;157,86;947,16;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
435;25/04/2023;Srta. Jade Silva;Thales Cavalcante;Dinheiro;3;356,52;1069,56;Belo Horizonte;Tablet;PROD009;Informática
436;01/04/2023;Emanuelly Costa;Maria Liz Castro;Dinheiro;5;369,66;1848,3;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
437;10/11/2023;Dante Vasconcelos;Dra. Liz da Costa;Cartão;10;25,87;258,7;Belo Horizonte;Micro-ondas;PROD010;Informática
438;27/06/2023;Igor Alves;Dra. Luna Ferreira;Cartão;8;78,92;631,36;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
439;08/05/2023;Maria Luísa Almeida;Stella da Rosa;Boleto;6;228,85;1373,1;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
440;13/08/2023;Dr. Erick Leão;Dra. Luna Ferreira;Dinheiro;2;363;726;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
441;21/02/2023;José Pedro Guerra;Laura Santos;Pix;8;442,07;3536,56;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
442;11/01/2023;Igor Alves;Sra. Marina Farias;Cartão;3;231,13;693,39;Belo Horizonte;Smartphone;PROD001;Informática
443;08/02/2023;Dra. Ester Ferreira;Letícia Novais;Boleto;2;177,49;354,98;Belo Horizonte;Câmera DSLR;PROD007;Eletrodomésticos
444;09/08/2023;Alice Araújo;Allana da Cruz;Dinheiro;10;492,79;4927,9;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
445;08/04/2023;Dr. Erick Leão;Maria Liz Castro;Boleto;3;36,24;108,72;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
446;21/07/2023;Srta. Jade Silva;Elisa Rios;Dinheiro;5;155,73;778,65;Belo Horizonte;Notebook;PROD002;Eletrônicos
447;14/02/2023;Alícia Cassiano;Maria Julia Mendonça;Dinheiro;3;36,71;110,13;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
448;23/11/2023;Alícia Cassiano;Letícia Novais;Dinheiro;4;57,52;230,08;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
449;08/09/2023;Alícia Cassiano;Letícia Novais;Dinheiro;2;161,09;322,18;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
450;06/04/2023;José Pedro Guerra;Liz Macedo;Boleto;3;191,8;575,4;Belo Horizonte;Câmera DSLR;PROD007;Informática
451;16/10/2023;Emanuelly Costa;Maria Sophia Pimenta;Cartão;8;237,88;1903,04;Belo Horizonte;Geladeira;PROD004;Informática
452;29/10/2023;Dante Vasconcelos;Elisa Rios;Cartão;2;337,39;674,78;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
453;21/10/2023;Dante Vasconcelos;Apollo da Mota;Boleto;7;411,02;2877,14;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
454;03/03/2023;José Pedro Guerra;Thales Cavalcante;Pix;2;203,45;406,9;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
455;05/08/2023;Maria Luísa Almeida;Vinícius Moreira;Dinheiro;4;406,15;1624,6;Belo Horizonte;TV 4K;PROD003;Eletrônicos
456;13/06/2023;Maria Luísa Almeida;Letícia Novais;Dinheiro;4;498,66;1994,64;Belo Horizonte;TV 4K;PROD003;Informática
457;24/09/2023;José Pedro Guerra;Lorenzo Silva;Dinheiro;9;204,7;1842,3;Belo Horizonte;Máquina de Lavar;PROD006;Informática
458;24/02/2023;Srta. Jade Silva;Maria Flor Gomes;Cartão;2;213,08;426,16;Belo Horizonte;TV 4K;PROD003;Eletrônicos
459;16/05/2023;Dr. Erick Leão;Ian da Cunha;Dinheiro;5;435,06;2175,3;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
460;22/05/2023;Dr. Erick Leão;Maria Sophia Pimenta;Dinheiro;10;308,39;3083,9;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
461;26/01/2023;José Pedro Guerra;Luara Cardoso;Boleto;1;203,94;203,94;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
462;24/05/2023;José Pedro Guerra;Maria Liz Castro;Cartão;1;175,55;175,55;Belo Horizonte;Fogão;PROD005;Informática
463;18/05/2023;Dr. Erick Leão;Allana da Cruz;Cartão;4;75,85;303,4;Belo Horizonte;Fone de Ouvido;PROD008;Informática
464;22/09/2023;Igor Alves;Otto Fonseca;Pix;4;226,44;905,76;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
465;11/03/2023;Dra. Ester Ferreira;Laura Santos;Cartão;2;162,45;324,9;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
466;08/05/2023;Emanuelly Costa;Luiz Fernando Freitas;Cartão;3;104,45;313,35;Belo Horizonte;Geladeira;PROD004;Eletrônicos
467;26/08/2023;Dra. Ester Ferreira;Thomas Pimenta;Cartão;6;355,27;2131,62;Belo Horizonte;Fogão;PROD005;Informática
468;01/04/2023;José Pedro Guerra;José Pedro da Rocha;Boleto;1;128,55;128,55;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
469;26/05/2023;Emanuelly Costa;Otávio Rezende;Cartão;6;90,12;540,72;Belo Horizonte;Fogão;PROD005;Eletrônicos
470;28/11/2023;Dante Vasconcelos;Vinícius Moreira;Pix;3;428,37;1285,11;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
471;16/12/2023;Emanuelly Costa;Apollo da Mota;Pix;5;329,28;1646,4;Belo Horizonte;Tablet;PROD009;Eletrônicos
472;10/05/2023;Srta. Jade Silva;Ísis Dias;Boleto;3;304,56;913,68;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
473;10/05/2023;Dante Vasconcelos;Luiz Fernando Freitas;Boleto;7;448,79;3141,53;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
474;04/01/2023;Dra. Ester Ferreira;Maria Julia Mendonça;Boleto;9;413,91;3725,19;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
475;02/06/2023;Maria Luísa Almeida;Apollo da Mota;Cartão;9;327,2;2944,8;Belo Horizonte;Micro-ondas;PROD010;Informática
476;14/05/2023;Alícia Cassiano;Dra. Evelyn Rezende;Pix;6;494,3;2965,8;Belo Horizonte;Máquina de Lavar;PROD006;Informática
477;05/12/2023;Igor Alves;Vinícius Moreira;Pix;9;385,08;3465,72;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
478;03/08/2023;Dr. Erick Leão;Otávio Rezende;Cartão;1;331,15;331,15;Belo Horizonte;Fogão;PROD005;Informática
479;25/06/2023;Dante Vasconcelos;Vinícius Moreira;Dinheiro;10;356,95;3569,5;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
480;31/05/2023;Maria Luísa Almeida;Apollo da Mota;Pix;6;258,58;1551,48;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
481;15/12/2023;Igor Alves;Ian da Cunha;Cartão;5;365,34;1826,7;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
482;19/06/2023;Igor Alves;Sra. Marina Farias;Boleto;4;184,09;736,36;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
483;21/11/2023;Srta. Jade Silva;José Pedro da Rocha;Cartão;8;427,09;3416,72;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
484;15/12/2023;Dr. Erick Leão;Rebeca Lopes;Boleto;8;445,82;3566,56;Belo Horizonte;Tablet;PROD009;Eletrônicos
485;13/04/2023;Igor Alves;Guilherme Rios;Dinheiro;7;36,49;255,43;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
486;07/09/2023;Igor Alves;Dra. Liz da Costa;Pix;3;165,03;495,09;Belo Horizonte;TV 4K;PROD003;Eletrônicos
487;21/05/2023;Dante Vasconcelos;Sr. Benicio Câmara;Pix;6;320,9;1925,4;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
488;08/03/2023;Srta. Jade Silva;Thiago Souza;Dinheiro;10;384,6;3846;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
489;03/01/2023;Emanuelly Costa;Dra. Rafaela Câmara;Pix;7;220,22;1541,54;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
490;10/01/2023;Emanuelly Costa;Dra. Liz da Costa;Pix;6;475,53;2853,18;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
491;08/03/2023;Maria Luísa Almeida;Otávio Rezende;Boleto;4;349,83;1399,32;Belo Horizonte;Máquina de Lavar;PROD006;Informática
492;29/05/2023;José Pedro Guerra;Miguel Leão;Boleto;3;41,99;125,97;Belo Horizonte;Smartphone;PROD001;Informática
493;08/09/2023;Igor Alves;Sr. Benicio Câmara;Pix;7;445,11;3115,77;Belo Horizonte;TV 4K;PROD003;Informática
494;27/04/2023;Dante Vasconcelos;Miguel Leão;Pix;3;474,56;1423,68;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
495;05/03/2023;Igor Alves;Diego da Costa;Cartão;4;369,7;1478,8;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
496;01/11/2023;Emanuelly Costa;Maria Julia Mendonça;Cartão;7;439,51;3076,57;Belo Horizonte;Fogão;PROD005;Eletrônicos
497;16/08/2023;Dr. Erick Leão;Bárbara Macedo;Boleto;1;33,64;33,64;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
498;04/06/2023;Dr. Erick Leão;Maria Julia Mendonça;Cartão;8;353,92;2831,36;Belo Horizonte;Geladeira;PROD004;Eletrônicos
499;03/08/2023;Maria Luísa Almeida;Murilo Cavalcanti;Cartão;9;142,29;1280,61;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
500;12/04/2023;Srta. Jade Silva;Dra. Evelyn Rezende;Boleto;5;65,87;329,35;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
501;01/06/2023;Alice Araújo;Liz Macedo;Dinheiro;9;486,83;4381,47;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
502;01/05/2023;Emanuelly Costa;Lorenzo Silva;Cartão;4;347,22;1388,88;Belo Horizonte;Fone de Ouvido;PROD008;Informática
503;16/02/2023;Dra. Ester Ferreira;Gael Souza;Cartão;2;419,26;838,52;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
504;16/05/2023;José Pedro Guerra;Otto Fonseca;Cartão;5;325,73;1628,65;Belo Horizonte;Fone de Ouvido;PROD008;Informática
505;13/12/2023;Igor Alves;Thiago Souza;Cartão;3;438,33;1314,99;Belo Horizonte;Fogão;PROD005;Informática
506;12/03/2023;Alice Araújo;Dr. Ryan Cirino;Boleto;2;427,11;854,22;Belo Horizonte;Smartphone;PROD001;Eletrônicos
507;10/07/2023;Igor Alves;Thales Cavalcante;Cartão;8;477,99;3823,92;Belo Horizonte;Fogão;PROD005;Eletrônicos
508;17/07/2023;José Pedro Guerra;Guilherme Rios;Pix;7;206,12;1442,84;Belo Horizonte;Fone de Ouvido;PROD008;Informática
509;23/02/2023;Dr. Erick Leão;José Pedro da Rocha;Dinheiro;2;74,93;149,86;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
510;03/07/2023;Srta. Jade Silva;Dr. Léo Pires;Pix;10;342,41;3424,1;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
511;14/08/2023;Emanuelly Costa;Gael Souza;Boleto;8;461;3688;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
512;09/12/2023;Igor Alves;Rebeca Lopes;Cartão;6;16,06;96,36;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
513;27/06/2023;Dr. Erick Leão;Maria Sophia Pimenta;Cartão;7;334,24;2339,68;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
514;11/09/2023;Alice Araújo;Gael Souza;Dinheiro;1;325,27;325,27;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
515;17/09/2023;Dante Vasconcelos;Elisa Rios;Dinheiro;6;128,04;768,24;Belo Horizonte;Fogão;PROD005;Eletrônicos
516;16/08/2023;Srta. Jade Silva;Clara Machado;Cartão;7;410,38;2872,66;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
517;01/12/2023;Emanuelly Costa;Ana Nascimento;Dinheiro;8;229,06;1832,48;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
518;16/02/2023;Srta. Jade Silva;Letícia Gomes;Boleto;7;27,56;192,92;Belo Horizonte;Tablet;PROD009;Eletrônicos
519;06/07/2023;Emanuelly Costa;Dr. Renan Porto;Dinheiro;9;285,54;2569,86;Belo Horizonte;Fone de Ouvido;PROD008;Informática
520;03/12/2023;Igor Alves;Diego da Costa;Dinheiro;6;284,47;1706,82;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
521;24/06/2023;Igor Alves;Dra. Liz da Costa;Boleto;2;57,74;115,48;Belo Horizonte;Geladeira;PROD004;Eletrônicos
522;26/03/2023;José Pedro Guerra;Srta. Eloá Rocha;Dinheiro;9;265,77;2391,93;Belo Horizonte;Notebook;PROD002;Eletrônicos
523;03/03/2023;Dr. Erick Leão;Lucas Freitas;Dinheiro;2;134,6;269,2;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
524;24/01/2023;Srta. Jade Silva;Bárbara Macedo;Dinheiro;4;361,23;1444,92;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
525;13/09/2023;Emanuelly Costa;Rebeca Lopes;Cartão;8;332,64;2661,12;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
526;18/09/2023;Alice Araújo;Maria Liz Castro;Pix;9;468,3;4214,7;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
527;16/09/2023;Dr. Erick Leão;Guilherme Rios;Pix;3;60,74;182,22;Belo Horizonte;Micro-ondas;PROD010;Informática
528;20/08/2023;Alice Araújo;Srta. Eloá Rocha;Dinheiro;5;204,96;1024,8;Belo Horizonte;Máquina de Lavar;PROD006;Informática
529;26/12/2023;Dra. Ester Ferreira;Alana Oliveira;Pix;10;353,01;3530,1;Belo Horizonte;Tablet;PROD009;Informática
530;11/12/2023;Alice Araújo;Diego da Costa;Pix;4;112,76;451,04;Belo Horizonte;Fogão;PROD005;Informática
531;30/06/2023;Dra. Ester Ferreira;Apollo da Mota;Dinheiro;9;275,82;2482,38;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
532;25/09/2023;Maria Luísa Almeida;Dr. Léo Pires;Dinheiro;9;150,1;1350,9;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
533;17/05/2023;Alice Araújo;Maria Cecília Ramos;Boleto;3;36;108;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
534;05/10/2023;Emanuelly Costa;Stella da Rosa;Dinheiro;3;421,3;1263,9;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
535;28/11/2023;Dra. Ester Ferreira;Otávio Rezende;Pix;2;311,89;623,78;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
536;15/07/2023;Dr. Erick Leão;Guilherme Rios;Boleto;9;394,31;3548,79;Belo Horizonte;Fogão;PROD005;Eletrônicos
537;14/11/2023;José Pedro Guerra;Dr. Renan Porto;Boleto;9;36,36;327,24;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
538;10/04/2023;Alícia Cassiano;Clara Machado;Pix;10;277,84;2778,4;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
539;13/07/2023;Emanuelly Costa;Thiago Souza;Boleto;2;101,62;203,24;Belo Horizonte;TV 4K;PROD003;Eletrônicos
540;03/01/2023;Igor Alves;Luiz Fernando Freitas;Pix;9;139,48;1255,32;Belo Horizonte;TV 4K;PROD003;Informática
541;17/11/2023;Srta. Jade Silva;Maria Julia Mendonça;Boleto;1;85,31;85,31;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
542;07/02/2023;Igor Alves;Rebeca Lopes;Pix;8;397,06;3176,48;Belo Horizonte;Tablet;PROD009;Informática
543;01/08/2023;Dra. Ester Ferreira;Dra. Rafaela Câmara;Dinheiro;3;265,1;795,3;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
544;19/06/2023;Igor Alves;Maria Cecília Ramos;Pix;2;181,21;362,42;Belo Horizonte;Geladeira;PROD004;Informática
545;28/02/2023;Igor Alves;Clara Machado;Pix;10;269,94;2699,4;Belo Horizonte;Tablet;PROD009;Eletrônicos
546;16/12/2023;Igor Alves;Otávio Rezende;Cartão;10;460,12;4601,2;Belo Horizonte;Geladeira;PROD004;Eletrônicos
547;22/09/2023;Igor Alves;Murilo Cavalcanti;Dinheiro;7;135,73;950,11;Belo Horizonte;Fogão;PROD005;Eletrônicos
548;21/09/2023;Maria Luísa Almeida;Ana Nascimento;Pix;8;31,49;251,92;Belo Horizonte;Geladeira;PROD004;Informática
549;10/12/2023;Dante Vasconcelos;Vinícius Moreira;Dinheiro;9;271,27;2441,43;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
550;18/12/2023;Alice Araújo;Dr. Léo Pires;Dinheiro;2;110,73;221,46;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
551;02/04/2023;Alícia Cassiano;Elisa Rios;Cartão;6;28,56;171,36;Belo Horizonte;Notebook;PROD002;Eletrônicos
552;18/07/2023;José Pedro Guerra;Dra. Liz da Costa;Dinheiro;10;412,59;4125,9;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
553;01/10/2023;Emanuelly Costa;Ian da Cunha;Cartão;7;165,04;1155,28;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
554;15/09/2023;Maria Luísa Almeida;Maria Cecília Ramos;Boleto;10;32,3;323;Belo Horizonte;Notebook;PROD002;Informática
555;22/07/2023;Emanuelly Costa;Apollo da Mota;Pix;10;52,39;523,9;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
556;21/11/2023;Alice Araújo;Ísis Dias;Boleto;9;117,73;1059,57;Belo Horizonte;Câmera DSLR;PROD007;Informática
557;05/03/2023;Emanuelly Costa;Lorenzo Silva;Dinheiro;1;281,23;281,23;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
558;18/04/2023;Igor Alves;Lucas Freitas;Dinheiro;9;278,29;2504,61;Belo Horizonte;Notebook;PROD002;Informática
559;12/11/2023;Alícia Cassiano;Dra. Evelyn Rezende;Cartão;9;79,8;718,2;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
